date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2023-08-22,Ventilators,0,0,2023-08-22 15:35:00,931,133,147,22,22
2023-01-22,Infusion Pumps / Syringe Pumps,0,1,2023-01-22 07:24:00,1015,150,353,54,54
2023-04-09,Infusion Pumps / Syringe Pumps,0,1,2023-04-09 00:11:00,849,118,290,41,41
2024-08-10,Ultrasound Machines,0,1,2024-08-10 23:55:00,892,133,213,31,31
2024-10-18,Surgical Instrument Sets,0,0,2024-10-18 20:51:00,945,138,62,7,7
2023-10-01,Stretchers,0,1,2023-10-01 12:08:00,716,107,143,21,21
2023-12-27,Crash Carts,0,0,2023-12-27 21:20:00,770,111,0,0,0
2024-10-12,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-10-12 10:12:00,651,98,236,34,34
2023-06-01,Wheelchairs,0,0,2023-06-01 02:26:00,945,129,239,35,35
2023-11-04,Oxygen Cylinders / Central Oxygen Supply,0,1,2023-11-04 06:13:00,825,113,317,44,44
2024-01-02,Sterilization Equipment (Autoclaves),0,0,2024-01-02 19:54:00,927,126,91,14,14
2023-07-03,CT Scanners,0,0,2023-07-03 08:00:00,803,117,95,14,14
2023-07-09,Surgical Lights,0,1,2023-07-09 20:18:00,904,128,88,10,10
2024-01-15,X-ray Machines,0,0,2024-01-15 10:39:00,951,132,249,37,37
2023-10-17,Stretchers,0,0,2023-10-17 10:17:00,936,129,163,24,24
2024-06-12,Defibrillators,0,0,2024-06-12 18:09:00,775,108,60,10,10
2023-04-19,Operation Tables,0,0,2023-04-19 12:02:00,791,108,64,10,10
2024-04-01,X-ray Machines,0,0,2024-04-01 04:11:00,727,111,161,26,26
2024-06-09,Infusion Pumps / Syringe Pumps,0,1,2024-06-09 21:10:00,907,130,307,44,44
2024-10-14,X-ray Machines,0,0,2024-10-14 05:58:00,724,108,211,30,30
2024-04-15,MRI Machines,0,0,2024-04-15 01:39:00,916,133,115,16,16
2024-08-22,Ultrasound Machines,0,0,2024-08-22 22:46:00,929,128,211,30,30
2023-04-07,Operation Tables,0,0,2023-04-07 13:04:00,952,131,82,11,11
2023-04-19,CT Scanners,0,0,2023-04-19 19:38:00,965,137,107,15,15
2023-05-31,CT Scanners,0,0,2023-05-31 07:43:00,904,128,94,11,11
2023-12-30,Surgical Instrument Sets,0,1,2023-12-30 21:13:00,911,133,80,12,12
2024-02-11,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-02-11 05:24:00,682,104,325,46,46
2024-08-08,Wheelchairs,0,0,2024-08-08 02:07:00,869,130,246,37,37
2024-11-18,Surgical Instrument Sets,0,0,2024-11-18 15:49:00,800,109,50,8,8
2024-03-17,MRI Machines,0,1,2024-03-17 15:15:00,802,116,96,14,14
2024-09-21,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-09-21 15:42:00,966,138,402,56,56
2023-07-06,Surgical Instrument Sets,0,0,2023-07-06 09:38:00,917,128,62,10,10
2023-12-02,Crash Carts,0,1,2023-12-02 06:07:00,810,110,0,0,0
2024-06-27,Anesthesia Machines,0,0,2024-06-27 17:03:00,862,126,55,6,6
2023-01-19,Ventilators,0,0,2023-01-19 22:43:00,690,104,76,13,13
2024-06-30,Operation Tables,0,1,2024-06-30 15:47:00,778,118,33,6,6
2023-10-03,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-10-03 05:47:00,929,134,336,47,47
2024-08-18,Operation Tables,0,1,2024-08-18 11:47:00,879,121,86,12,12
2024-11-01,Wheelchairs,0,0,2024-11-01 22:52:00,797,107,235,36,36
2024-04-07,Anesthesia Machines,0,1,2024-04-07 19:46:00,1077,155,112,15,15
2023-01-01,Sterilization Equipment (Autoclaves),0,1,2023-01-01 22:27:00,986,139,123,17,17
2024-04-08,Ultrasound Machines,0,0,2024-04-08 06:28:00,867,126,178,26,26
2023-03-18,Surgical Lights,0,1,2023-03-18 05:57:00,867,127,65,10,10
2023-02-18,ECG Machines,0,1,2023-02-18 10:24:00,933,127,239,35,35
2023-08-25,Suction Machines,0,0,2023-08-25 14:59:00,960,130,162,23,23
2023-05-11,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-05-11 00:23:00,930,126,280,40,40
2024-06-09,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",1,1,2024-06-09 15:41:00,771,108,281,42,42
2023-09-06,Crash Carts,0,0,2023-09-06 14:58:00,792,108,24,3,3
2023-03-24,Crash Carts,0,0,2023-03-24 03:40:00,755,114,26,5,5
2024-02-23,Anesthesia Machines,0,0,2024-02-23 11:37:00,822,121,54,6,6
2024-04-05,Surgical Lights,0,0,2024-04-05 01:04:00,813,112,26,3,3
2024-05-04,Sterilization Equipment (Autoclaves),0,1,2024-05-04 21:19:00,776,116,109,18,18
2023-06-05,Defibrillators,0,0,2023-06-05 07:51:00,858,117,55,4,4
2024-01-19,Ultrasound Machines,0,0,2024-01-19 05:23:00,824,111,187,27,27
2024-06-17,Stretchers,0,0,2024-06-17 14:26:00,911,128,162,23,23
2024-03-20,CT Scanners,0,0,2024-03-20 01:17:00,892,125,68,11,11
2024-08-18,Crash Carts,0,1,2024-08-18 13:35:00,929,128,0,0,0
2024-07-09,Anesthesia Machines,0,0,2024-07-09 17:00:00,830,117,53,7,7
2024-04-12,Anesthesia Machines,0,0,2024-04-12 10:37:00,702,104,64,8,8
2023-06-06,Crash Carts,1,0,2023-06-06 05:52:00,892,123,29,4,4
2023-10-10,X-ray Machines,0,0,2023-10-10 13:25:00,928,135,281,42,42
2024-03-02,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-03-02 19:59:00,751,111,324,45,45
2023-10-26,Ultrasound Machines,1,0,2023-10-26 00:47:00,835,119,206,30,30
2023-12-06,Ultrasound Machines,1,0,2023-12-06 14:12:00,1045,148,228,33,33
2024-05-18,Oxygen Cylinders / Central Oxygen Supply,0,1,2024-05-18 20:27:00,824,121,343,49,49
2023-06-10,Stretchers,0,1,2023-06-10 16:22:00,860,126,199,29,29
2024-07-14,Crash Carts,0,1,2024-07-14 22:14:00,810,113,1,1,1
2023-06-04,CT Scanners,0,1,2023-06-04 22:44:00,692,100,67,11,11
2024-08-11,Ultrasound Machines,0,1,2024-08-11 00:33:00,969,139,251,35,35
2023-09-28,Sterilization Equipment (Autoclaves),0,0,2023-09-28 21:28:00,899,126,118,17,17
2023-11-18,Ventilators,1,1,2023-11-18 09:09:00,810,119,99,14,14
2024-12-13,MRI Machines,0,0,2024-12-13 06:24:00,748,106,66,8,8
2023-09-06,MRI Machines,0,0,2023-09-06 09:41:00,872,120,92,12,12
2023-04-26,CT Scanners,0,0,2023-04-26 11:46:00,837,120,95,11,11
2024-01-24,IV Stands,0,0,2024-01-24 17:56:00,823,121,389,57,57
2023-01-17,Defibrillators,0,0,2023-01-17 08:57:00,853,118,27,3,3
2024-05-19,X-ray Machines,0,1,2024-05-19 10:16:00,875,118,249,33,33
2023-12-08,Wheelchairs,0,0,2023-12-08 19:14:00,822,112,272,38,38
2023-03-12,Infusion Pumps / Syringe Pumps,0,1,2023-03-12 03:23:00,980,134,298,47,47
2024-08-08,Surgical Lights,0,0,2024-08-08 12:35:00,965,131,76,13,13
2023-06-30,CT Scanners,0,0,2023-06-30 21:17:00,850,127,147,21,21
2023-06-09,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-06-09 13:48:00,736,111,305,44,44
2023-08-18,Crash Carts,0,0,2023-08-18 22:01:00,739,110,34,6,6
2023-01-21,CT Scanners,0,1,2023-01-21 18:43:00,859,116,125,17,17
2024-05-22,Suction Machines,0,0,2024-05-22 11:56:00,904,131,184,28,28
2024-07-07,Infusion Pumps / Syringe Pumps,0,1,2024-07-07 11:49:00,939,128,336,48,48
2024-04-26,MRI Machines,0,0,2024-04-26 22:58:00,1058,145,71,12,12
2023-07-08,X-ray Machines,0,1,2023-07-08 22:35:00,710,104,221,32,32
2024-08-31,Wheelchairs,0,1,2024-08-31 16:38:00,787,114,239,33,33
2023-06-05,Bedside Lockers,0,0,2023-06-05 07:41:00,785,116,434,64,64
2024-09-28,Operation Tables,0,1,2024-09-28 06:41:00,797,115,46,10,10
2024-08-09,Suction Machines,0,0,2024-08-09 20:16:00,1001,146,223,27,27
2023-03-19,Sterilization Equipment (Autoclaves),0,1,2023-03-19 17:16:00,795,118,96,12,12
2024-07-29,Electrosurgical Units (Cautery),0,0,2024-07-29 15:26:00,903,123,64,8,8
2024-10-29,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-10-29 08:57:00,801,119,292,41,41
2024-10-19,Bedside Lockers,0,1,2024-10-19 15:58:00,830,112,431,62,62
2024-09-20,Defibrillators,0,0,2024-09-20 23:44:00,706,104,12,3,3
2023-04-25,Electrosurgical Units (Cautery),0,0,2023-04-25 21:03:00,919,129,52,8,8
2023-02-17,IV Stands,0,0,2023-02-17 11:20:00,849,126,436,65,65
2023-07-20,Defibrillators,0,0,2023-07-20 02:02:00,925,128,59,9,9
2024-02-10,Defibrillators,0,1,2024-02-10 20:19:00,722,107,57,7,7
2024-02-05,Defibrillators,0,0,2024-02-05 14:06:00,828,116,55,5,5
2024-05-17,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-05-17 09:08:00,705,103,228,34,34
2024-07-25,MRI Machines,0,0,2024-07-25 17:35:00,791,113,65,10,10
2024-09-21,Surgical Instrument Sets,0,1,2024-09-21 12:14:00,974,132,46,9,9
2023-04-10,Infusion Pumps / Syringe Pumps,0,0,2023-04-10 16:48:00,827,114,262,39,39
2024-01-27,Surgical Lights,0,1,2024-01-27 00:36:00,868,126,62,10,10
2023-12-18,CT Scanners,0,0,2023-12-18 01:45:00,746,110,127,17,17
2024-09-03,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-09-03 22:29:00,798,109,341,47,47
2024-10-02,Anesthesia Machines,0,0,2024-10-02 00:31:00,883,121,80,10,10
2023-09-09,CT Scanners,0,1,2023-09-09 17:22:00,870,123,115,16,16
2024-09-19,Wheelchairs,0,0,2024-09-19 07:54:00,779,117,246,35,35
2023-03-19,Sterilization Equipment (Autoclaves),0,1,2023-03-19 03:34:00,784,119,109,16,16
2023-09-02,Surgical Lights,0,1,2023-09-02 03:52:00,784,116,44,8,8
2024-12-14,Anesthesia Machines,0,1,2024-12-14 06:46:00,819,122,12,4,4
2023-08-22,Anesthesia Machines,0,0,2023-08-22 15:37:00,907,129,49,7,7
2023-12-27,Stretchers,0,0,2023-12-27 09:08:00,897,124,169,25,25
2024-03-24,X-ray Machines,0,1,2024-03-24 12:34:00,936,135,288,41,41
2023-03-29,Ventilators,0,0,2023-03-29 07:52:00,808,119,143,20,20
2023-11-22,Surgical Instrument Sets,0,0,2023-11-22 11:30:00,855,120,74,11,11
2023-11-18,IV Stands,0,1,2023-11-18 12:05:00,737,110,389,57,57
2024-07-12,Wheelchairs,0,0,2024-07-12 15:44:00,766,114,223,31,31
2024-05-31,Suction Machines,0,0,2024-05-31 00:58:00,859,129,196,27,27
2023-06-30,Stretchers,0,0,2023-06-30 18:26:00,1023,140,204,29,29
2023-08-05,Operation Tables,0,1,2023-08-05 17:21:00,678,94,23,5,5
2023-10-26,Ventilators,1,0,2023-10-26 18:11:00,863,124,126,17,17
2024-05-21,Surgical Lights,0,0,2024-05-21 17:42:00,813,111,26,4,4
2023-05-26,CT Scanners,0,0,2023-05-26 15:55:00,808,121,108,17,17
2023-03-31,Sterilization Equipment (Autoclaves),0,0,2023-03-31 23:44:00,820,121,97,13,13
2024-09-02,Infusion Pumps / Syringe Pumps,0,0,2024-09-02 11:41:00,901,122,291,42,42
2024-02-10,Operation Tables,1,1,2024-02-10 18:07:00,925,138,68,8,8
2023-10-19,CT Scanners,0,0,2023-10-19 04:13:00,889,123,83,13,13
2024-09-11,"Patient Monitors (ECG, BP, SpO2)",1,0,2024-09-11 18:18:00,900,127,405,57,57
2024-05-16,Stretchers,0,0,2024-05-16 12:49:00,762,110,150,21,21
2023-02-10,Infusion Pumps / Syringe Pumps,0,0,2023-02-10 16:47:00,796,109,297,42,42
2023-09-10,Defibrillators,0,1,2023-09-10 14:20:00,963,132,14,2,2
2023-10-30,Defibrillators,0,0,2023-10-30 20:27:00,813,111,40,6,6
2023-03-15,Surgical Instrument Sets,0,0,2023-03-15 03:19:00,868,127,87,12,12
2023-09-01,IV Stands,0,0,2023-09-01 18:14:00,828,119,436,61,61
2023-06-01,Sterilization Equipment (Autoclaves),0,0,2023-06-01 13:24:00,840,126,110,15,15
2024-10-11,X-ray Machines,0,0,2024-10-11 19:29:00,833,118,325,45,45
2024-08-17,"Patient Monitors (ECG, BP, SpO2)",0,1,2024-08-17 20:42:00,799,121,386,58,58
2024-07-28,Crash Carts,0,1,2024-07-28 17:52:00,798,113,20,4,4
2024-10-08,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-10-08 03:42:00,978,142,454,62,62
2024-09-22,Electrosurgical Units (Cautery),0,1,2024-09-22 11:43:00,867,126,72,11,11
2024-12-28,Surgical Lights,0,1,2024-12-28 09:15:00,861,130,66,10,10
2023-12-12,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-12-12 15:22:00,745,106,354,48,48
2023-08-01,Operation Tables,0,0,2023-08-01 03:02:00,662,95,28,4,4
2024-11-17,IV Stands,0,1,2024-11-17 14:13:00,797,113,379,54,54
2024-04-24,Bedside Lockers,0,0,2024-04-24 12:59:00,809,118,472,66,66
2023-09-10,Surgical Instrument Sets,0,1,2023-09-10 22:08:00,789,116,108,14,14
2024-01-15,Anesthesia Machines,0,0,2024-01-15 06:04:00,882,125,8,4,4
2023-10-07,Sterilization Equipment (Autoclaves),0,1,2023-10-07 09:14:00,869,125,43,10,10
2024-06-22,Sterilization Equipment (Autoclaves),0,1,2024-06-22 15:47:00,704,105,109,12,12
2024-06-28,Ultrasound Machines,0,0,2024-06-28 05:40:00,786,113,186,24,24
2024-04-14,X-ray Machines,0,1,2024-04-14 18:16:00,828,117,236,34,34
2023-02-13,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-02-13 06:26:00,756,112,233,34,34
2024-01-30,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-01-30 03:27:00,758,115,339,49,49
2024-07-26,IV Stands,0,0,2024-07-26 17:19:00,983,134,460,66,66
2023-09-01,Electrosurgical Units (Cautery),0,0,2023-09-01 16:02:00,880,125,12,6,6
2023-05-15,Electrosurgical Units (Cautery),0,0,2023-05-15 22:38:00,698,105,23,6,6
2023-03-02,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-03-02 16:55:00,803,109,339,47,47
2024-02-07,IV Stands,1,0,2024-02-07 05:41:00,812,119,440,64,64
2024-04-15,Stretchers,0,0,2024-04-15 06:36:00,874,126,172,24,24
2024-08-05,Operation Tables,0,0,2024-08-05 12:02:00,824,119,53,8,8
2024-08-25,CT Scanners,0,1,2024-08-25 01:29:00,815,118,80,12,12
2023-09-28,Defibrillators,0,0,2023-09-28 09:37:00,812,116,67,8,8
2024-06-28,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-06-28 00:41:00,753,109,290,42,42
2024-01-05,CT Scanners,0,0,2024-01-05 06:15:00,759,109,54,8,8
2024-02-22,CT Scanners,0,0,2024-02-22 22:43:00,843,121,66,9,9
2023-10-25,Electrosurgical Units (Cautery),0,0,2023-10-25 04:22:00,929,134,20,1,1
2024-02-24,Operation Tables,0,1,2024-02-24 21:00:00,845,117,103,13,13
2023-12-10,Infusion Pumps / Syringe Pumps,0,1,2023-12-10 04:59:00,770,115,296,40,40
2024-12-30,"Patient Monitors (ECG, BP, SpO2)",0,0,2024-12-30 10:08:00,741,111,353,52,52
2024-01-08,Electrosurgical Units (Cautery),0,0,2024-01-08 14:25:00,930,135,73,9,9
2023-04-15,Stretchers,0,1,2023-04-15 10:33:00,797,112,130,20,20
2023-03-08,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-03-08 15:54:00,928,128,412,58,58
2024-12-23,IV Stands,0,0,2024-12-23 10:13:00,980,133,451,63,63
2023-08-28,MRI Machines,0,0,2023-08-28 03:56:00,860,117,96,13,13
2023-12-02,Surgical Instrument Sets,0,1,2023-12-02 09:02:00,1010,141,111,15,15
2024-01-24,Sterilization Equipment (Autoclaves),0,0,2024-01-24 21:13:00,820,112,94,14,14
2024-01-14,Ventilators,0,1,2024-01-14 04:27:00,757,110,108,15,15
2024-10-06,X-ray Machines,0,1,2024-10-06 07:48:00,866,120,241,33,33
2024-04-19,ECG Machines,0,0,2024-04-19 16:00:00,756,106,217,30,30
2024-04-04,Stretchers,0,0,2024-04-04 13:23:00,884,127,153,22,22
2024-07-26,Defibrillators,0,0,2024-07-26 22:40:00,1091,154,42,6,6
2024-09-28,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-09-28 09:38:00,720,106,250,35,35
2024-02-17,IV Stands,0,1,2024-02-17 06:40:00,813,120,468,66,66
2023-12-14,CT Scanners,0,0,2023-12-14 19:47:00,903,136,131,20,20
2023-08-18,Surgical Lights,0,0,2023-08-18 13:05:00,844,118,64,10,10
2023-05-31,ECG Machines,0,0,2023-05-31 09:00:00,936,127,219,34,34
2023-02-14,Electrosurgical Units (Cautery),0,0,2023-02-14 05:30:00,705,107,19,4,4
2024-04-21,Stretchers,0,1,2024-04-21 15:37:00,1014,139,196,30,30
2024-10-07,Bedside Lockers,0,0,2024-10-07 22:47:00,739,110,398,57,57
2023-05-30,Crash Carts,0,0,2023-05-30 09:59:00,829,118,0,0,0
2023-09-19,MRI Machines,0,0,2023-09-19 19:16:00,799,111,83,12,12
2023-11-25,X-ray Machines,0,1,2023-11-25 12:43:00,917,131,310,43,43
2023-01-14,ECG Machines,0,1,2023-01-14 04:00:00,855,125,261,39,39
2023-05-01,Stretchers,0,0,2023-05-01 03:20:00,903,127,172,24,24
2023-03-08,Crash Carts,0,0,2023-03-08 20:59:00,867,119,41,5,5
2024-07-16,Surgical Lights,0,0,2024-07-16 09:02:00,886,126,58,10,10
2023-10-12,Electrosurgical Units (Cautery),0,0,2023-10-12 02:18:00,836,126,77,9,9
2024-07-30,CT Scanners,0,0,2024-07-30 20:35:00,820,110,90,13,13
2024-08-04,MRI Machines,0,1,2024-08-04 12:44:00,881,124,82,12,12
2024-07-11,Surgical Instrument Sets,0,0,2024-07-11 08:19:00,821,121,63,11,11
2024-10-10,Wheelchairs,0,0,2024-10-10 22:50:00,755,102,212,30,30
2024-04-14,Ventilators,0,1,2024-04-14 07:19:00,791,113,120,16,16
2023-04-22,IV Stands,0,1,2023-04-22 08:23:00,809,114,416,59,59
2023-12-25,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-12-25 12:23:00,672,98,289,41,41
2023-06-15,IV Stands,0,0,2023-06-15 07:46:00,883,127,439,64,64
2024-01-27,Crash Carts,0,1,2024-01-27 15:41:00,792,120,0,1,1
2023-11-07,Stretchers,0,0,2023-11-07 03:43:00,961,140,164,23,23
2023-12-28,Anesthesia Machines,0,0,2023-12-28 08:35:00,842,121,74,13,13
2024-10-24,Infusion Pumps / Syringe Pumps,0,0,2024-10-24 19:27:00,867,126,297,44,44
2023-11-22,Defibrillators,0,0,2023-11-22 23:03:00,809,122,41,8,8
2024-03-10,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2024-03-10 22:14:00,762,115,270,40,40
2023-08-24,Stretchers,0,0,2023-08-24 05:14:00,875,124,153,24,24
2023-03-02,Wheelchairs,0,0,2023-03-02 19:16:00,785,118,248,36,36
2024-03-16,Electrosurgical Units (Cautery),0,1,2024-03-16 05:36:00,898,131,36,3,3
2024-05-23,Surgical Lights,0,0,2024-05-23 17:47:00,902,129,56,10,10
2023-11-26,Sterilization Equipment (Autoclaves),0,1,2023-11-26 18:06:00,840,114,84,14,14
2024-03-24,Ultrasound Machines,0,1,2024-03-24 11:23:00,884,128,244,34,34
2023-09-09,Ultrasound Machines,0,1,2023-09-09 20:57:00,907,124,199,26,26
2024-01-15,MRI Machines,0,0,2024-01-15 03:14:00,861,124,106,13,13
2023-02-23,Anesthesia Machines,0,0,2023-02-23 08:59:00,808,117,54,9,9
2024-09-19,CT Scanners,0,0,2024-09-19 08:33:00,763,110,73,12,12
2023-08-14,MRI Machines,0,0,2023-08-14 03:44:00,833,112,69,10,10
2024-11-14,Sterilization Equipment (Autoclaves),1,0,2024-11-14 13:59:00,867,117,99,12,12
2023-01-16,Defibrillators,0,0,2023-01-16 18:31:00,933,135,37,6,6
2023-07-30,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,1,2023-07-30 05:03:00,955,132,352,49,49
2023-04-22,Anesthesia Machines,1,1,2023-04-22 15:55:00,905,130,55,9,9
2023-08-26,Infusion Pumps / Syringe Pumps,0,1,2023-08-26 06:23:00,767,108,261,38,38
2024-08-24,Bedside Lockers,0,1,2024-08-24 07:55:00,872,123,463,66,66
2024-11-23,ECG Machines,0,1,2024-11-23 00:23:00,813,114,199,31,31
2023-08-24,Crash Carts,0,0,2023-08-24 00:17:00,677,102,35,4,4
2024-04-08,Defibrillators,0,0,2024-04-08 17:42:00,810,119,71,8,8
2023-04-26,Wheelchairs,0,0,2023-04-26 16:44:00,837,126,279,38,38
2023-01-04,"Patient Monitors (ECG, BP, SpO2)",0,0,2023-01-04 17:02:00,799,119,366,53,53
2024-08-10,MRI Machines,0,1,2024-08-10 23:04:00,758,108,116,17,17
2024-05-18,Wheelchairs,0,1,2024-05-18 23:54:00,1032,147,330,47,47
2024-06-10,Suction Machines,0,0,2024-06-10 03:43:00,827,116,171,23,23
2024-06-29,Surgical Instrument Sets,0,1,2024-06-29 06:52:00,837,124,119,17,17
2024-05-22,Ultrasound Machines,0,0,2024-05-22 12:43:00,913,126,185,28,28
2024-07-30,Bedside Lockers,0,0,2024-07-30 17:02:00,808,113,442,63,63
2023-03-01,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-03-01 16:15:00,888,127,305,42,42
2024-01-28,X-ray Machines,0,1,2024-01-28 19:21:00,867,125,252,35,35
2024-11-26,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-11-26 02:50:00,777,112,310,46,46
2023-08-07,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-08-07 10:33:00,926,132,388,56,56
2023-12-10,Wheelchairs,0,1,2023-12-10 22:22:00,1012,149,289,43,43
2024-05-10,Surgical Instrument Sets,0,0,2024-05-10 14:01:00,718,105,63,9,9
2023-04-26,Operation Tables,0,0,2023-04-26 12:18:00,1034,143,72,10,10
2023-10-17,Crash Carts,0,0,2023-10-17 04:37:00,772,104,0,0,0
2023-10-23,Electrosurgical Units (Cautery),0,0,2023-10-23 11:29:00,804,120,71,9,9
2024-12-04,Ultrasound Machines,0,0,2024-12-04 05:36:00,818,123,183,24,24
2024-05-16,X-ray Machines,0,0,2024-05-16 04:18:00,787,116,248,35,35
2024-10-26,Operation Tables,0,1,2024-10-26 03:10:00,911,130,64,10,10
2023-08-24,Sterilization Equipment (Autoclaves),0,0,2023-08-24 14:20:00,845,124,122,17,17
2024-07-12,Ventilators,0,0,2024-07-12 09:16:00,941,133,139,20,20
2024-06-13,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2024-06-13 22:08:00,670,95,219,33,33
2024-03-11,Operation Tables,0,0,2024-03-11 12:31:00,797,120,36,5,5
2023-05-28,Electrosurgical Units (Cautery),0,1,2023-05-28 01:22:00,881,119,47,7,7
2024-05-17,Stretchers,0,0,2024-05-17 10:10:00,915,130,227,32,32
2024-04-28,ECG Machines,0,1,2024-04-28 21:31:00,735,110,193,28,28
2023-04-11,Ventilators,0,0,2023-04-11 00:50:00,932,137,135,19,19
2024-03-10,Operation Tables,0,1,2024-03-10 01:13:00,818,120,38,8,8
2023-01-20,Oxygen Cylinders / Central Oxygen Supply,0,0,2023-01-20 17:22:00,911,132,344,50,50
2023-07-03,Infusion Pumps / Syringe Pumps,0,0,2023-07-03 19:11:00,849,127,340,49,49
2024-11-02,Anesthesia Machines,0,1,2024-11-02 09:28:00,787,119,6,1,1
2024-06-04,Sterilization Equipment (Autoclaves),0,0,2024-06-04 08:57:00,916,126,86,11,11
2023-05-24,Ultrasound Machines,0,0,2023-05-24 12:39:00,808,116,199,30,30
2024-09-06,Anesthesia Machines,0,0,2024-09-06 23:15:00,771,104,80,11,11
2023-06-17,Surgical Instrument Sets,0,1,2023-06-17 05:45:00,893,128,98,13,13
2024-05-21,Electrosurgical Units (Cautery),0,0,2024-05-21 05:01:00,769,114,21,3,3
2023-05-07,Infusion Pumps / Syringe Pumps,0,1,2023-05-07 19:22:00,790,106,271,38,38
2023-09-03,Crash Carts,0,1,2023-09-03 14:10:00,978,137,15,2,2
2023-10-05,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-10-05 06:45:00,816,113,253,37,37
2024-07-27,Crash Carts,0,1,2024-07-27 22:31:00,869,123,38,5,5
2023-10-17,Stretchers,0,0,2023-10-17 21:25:00,893,129,191,28,28
2024-08-31,MRI Machines,0,1,2024-08-31 16:25:00,755,115,125,17,17
2024-06-01,Surgical Lights,0,1,2024-06-01 19:35:00,978,133,91,13,13
2024-11-23,IV Stands,0,1,2024-11-23 10:54:00,1001,138,460,66,66
2023-10-25,IV Stands,0,0,2023-10-25 14:12:00,822,119,414,60,60
2024-04-11,X-ray Machines,0,0,2024-04-11 19:05:00,776,108,210,32,32
2024-06-20,IV Stands,0,0,2024-06-20 10:03:00,896,127,494,68,68
2023-07-10,"Blood Analysis Machines (CBC, Biochemistry Analyzers)",0,0,2023-07-10 02:20:00,813,121,281,39,39
2024-01-29,IV Stands,0,0,2024-01-29 17:17:00,978,146,501,72,72
2024-08-09,IV Stands,0,0,2024-08-09 08:10:00,833,124,410,59,59
2023-09-08,CT Scanners,0,0,2023-09-08 19:33:00,915,128,108,15,15
2024-04-19,Bedside Lockers,0,0,2024-04-19 04:53:00,870,124,472,68,68
2024-02-05,MRI Machines,0,0,2024-02-05 19:51:00,956,132,96,14,14
2023-11-12,CT Scanners,0,1,2023-11-12 05:30:00,845,116,95,15,15
2024-11-14,MRI Machines,0,0,2024-11-14 22:56:00,691,95,42,10,10
2024-11-21,Oxygen Cylinders / Central Oxygen Supply,0,0,2024-11-21 15:59:00,762,113,307,45,45
2023-05-09,Suction Machines,0,0,2023-05-09 16:03:00,734,107,125,17,17
2024-02-05,Infusion Pumps / Syringe Pumps,0,0,2024-02-05 19:37:00,947,136,318,46,46
2023-06-03,Electrosurgical Units (Cautery),0,1,2023-06-03 23:02:00,881,127,66,10,10
2023-05-21,Bedside Lockers,0,1,2023-05-21 19:46:00,974,132,518,73,73
2024-10-27,Surgical Instrument Sets,0,1,2024-10-27 05:48:00,756,108,64,9,9
2024-04-14,Surgical Instrument Sets,0,1,2024-04-14 17:56:00,811,119,44,9,9
2023-09-19,Anesthesia Machines,0,0,2023-09-19 01:57:00,628,94,21,2,2
2023-02-06,Wheelchairs,0,0,2023-02-06 03:46:00,789,119,243,34,34
2024-12-31,IV Stands,0,0,2024-12-31 15:14:00,895,122,402,59,59
2024-08-31,Defibrillators,0,1,2024-08-31 12:20:00,947,134,57,10,10
2023-07-16,MRI Machines,0,1,2023-07-16 07:57:00,977,135,108,14,14
2023-02-25,Operation Tables,0,1,2023-02-25 18:08:00,859,125,59,9,9
2024-06-03,Sterilization Equipment (Autoclaves),1,0,2024-06-03 19:27:00,910,123,100,13,13
2024-08-20,X-ray Machines,0,0,2024-08-20 19:57:00,856,116,255,36,36
