date,equipment,is_holiday,is_weekend,recorded_at,total_patients_last_7_days,total_patients_last_day,total_usage_last_7_days,total_usage_last_day,value
2024-11-19,Electrosurgical Units (Cautery),True,False,2026-04-17 08:55:29,1349,179,192,26,76
2024-05-30,CT Scanners,True,False,2026-04-17 08:55:29,1400,203,226,34,103
2024-06-02,Ventilators,False,True,2026-04-17 08:55:29,981,153,83,16,53
2024-07-07,X-ray Machines,False,True,2026-04-17 08:55:29,1307,179,183,31,92
2024-02-21,Wheelchairs,True,False,2026-04-17 08:55:29,1126,165,205,37,103
2024-02-26,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,634,94,82,12,36
2024-07-15,Stretchers,False,False,2026-04-17 08:55:29,1197,156,113,22,66
2024-02-04,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1231,164,101,18,52
2024-04-04,CT Scanners,False,False,2026-04-17 08:55:29,806,120,175,27,80
2024-07-16,Stretchers,False,False,2026-04-17 08:55:29,1078,168,206,35,110
2024-10-21,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1042,155,192,28,84
2024-08-17,Defibrillators,False,True,2026-04-17 08:55:29,1040,164,104,16,47
2024-07-05,Ventilators,False,False,2026-04-17 08:55:29,1169,157,134,20,55
2024-10-17,Wheelchairs,False,False,2026-04-17 08:55:29,1185,153,146,22,66
2024-02-15,Wheelchairs,False,False,2026-04-17 08:55:29,1454,217,108,17,50
2024-12-01,Defibrillators,False,True,2026-04-17 08:55:29,946,153,164,25,72
2024-12-22,CT Scanners,False,True,2026-04-17 08:55:29,1123,143,188,29,87
2024-06-12,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,584,93,48,7,17
2024-10-06,X-ray Machines,False,True,2026-04-17 08:55:29,1395,205,224,41,126
2024-09-06,Stretchers,False,False,2026-04-17 08:55:29,1215,161,202,35,105
2024-08-13,Wheelchairs,False,False,2026-04-17 08:55:29,785,130,107,20,58
2024-05-10,Defibrillators,False,False,2026-04-17 08:55:29,947,155,281,37,112
2024-11-15,Defibrillators,False,False,2026-04-17 08:55:29,888,121,151,29,85
2024-09-04,IV Stands,False,False,2026-04-17 08:55:29,1076,136,145,25,74
2024-04-11,Crash Carts,False,False,2026-04-17 08:55:29,836,135,144,28,82
2024-05-12,Crash Carts,False,True,2026-04-17 08:55:29,1336,217,148,19,57
2024-04-09,Crash Carts,False,False,2026-04-17 08:55:29,1199,161,119,18,55
2024-10-20,Crash Carts,False,True,2026-04-17 08:55:29,1438,199,162,29,88
2024-05-10,IV Stands,False,False,2026-04-17 08:55:29,642,94,46,8,19
2024-05-11,Defibrillators,False,True,2026-04-17 08:55:29,1028,157,56,8,25
2024-08-09,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1049,174,91,16,52
2024-06-14,IV Stands,False,False,2026-04-17 08:55:29,1029,136,122,21,61
2024-01-28,Defibrillators,False,True,2026-04-17 08:55:29,1383,196,96,15,42
2024-04-25,Crash Carts,False,False,2026-04-17 08:55:29,890,145,153,23,70
2024-07-22,X-ray Machines,False,False,2026-04-17 08:55:29,1155,159,80,12,29
2024-11-19,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,649,91,73,11,27
2024-08-22,IV Stands,False,False,2026-04-17 08:55:29,1137,186,334,45,132
2024-02-05,Crash Carts,True,False,2026-04-17 08:55:29,598,80,40,6,22
2024-03-03,Ventilators,False,True,2026-04-17 08:55:29,658,91,61,9,34
2024-08-23,Defibrillators,False,False,2026-04-17 08:55:29,1203,179,56,9,27
2024-02-12,X-ray Machines,False,False,2026-04-17 08:55:29,1490,211,228,42,123
2024-05-09,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,893,143,131,18,52
2024-10-21,Wheelchairs,False,False,2026-04-17 08:55:29,1342,194,74,10,28
2024-09-02,X-ray Machines,False,False,2026-04-17 08:55:29,1353,183,149,19,52
2024-10-15,Crash Carts,False,False,2026-04-17 08:55:29,1140,169,59,9,26
2024-04-27,Stretchers,False,True,2026-04-17 08:55:29,1509,192,330,42,124
2024-10-01,X-ray Machines,False,False,2026-04-17 08:55:29,1403,197,250,45,136
2024-09-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1447,190,189,25,70
2024-10-27,CT Scanners,False,True,2026-04-17 08:55:29,822,128,84,11,34
2024-02-01,Crash Carts,False,False,2026-04-17 08:55:29,1271,167,166,27,80
2024-02-03,X-ray Machines,False,True,2026-04-17 08:55:29,922,126,89,12,35
2024-10-29,Defibrillators,False,False,2026-04-17 08:55:29,1109,175,247,32,103
2024-05-18,Ventilators,False,True,2026-04-17 08:55:29,1104,167,193,34,105
2024-04-02,IV Stands,False,False,2026-04-17 08:55:29,1012,130,55,7,23
2024-06-21,CT Scanners,False,False,2026-04-17 08:55:29,1096,179,275,39,121
2024-11-26,Crash Carts,False,False,2026-04-17 08:55:29,585,83,52,7,21
2024-01-03,Ventilators,False,False,2026-04-17 08:55:29,799,118,125,23,65
2024-05-05,Defibrillators,False,True,2026-04-17 08:55:29,708,89,31,4,9
2024-02-07,X-ray Machines,False,False,2026-04-17 08:55:29,1180,153,74,10,29
2024-07-15,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,888,126,114,22,68
2024-08-02,Ventilators,True,False,2026-04-17 08:55:29,949,127,124,17,50
2024-12-26,Wheelchairs,False,False,2026-04-17 08:55:29,1318,194,92,12,33
2024-06-22,Ventilators,False,True,2026-04-17 08:55:29,1520,212,230,32,96
2024-05-16,Stretchers,False,False,2026-04-17 08:55:29,1338,189,232,35,105
2024-04-22,IV Stands,False,False,2026-04-17 08:55:29,1049,154,251,36,105
2024-04-15,Ventilators,False,False,2026-04-17 08:55:29,680,111,92,16,48
2024-01-22,Crash Carts,False,False,2026-04-17 08:55:29,1531,197,173,24,68
2024-01-01,Defibrillators,False,False,2026-04-17 08:55:29,652,87,57,8,23
2024-11-01,Defibrillators,False,False,2026-04-17 08:55:29,1031,133,123,17,56
2024-09-30,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1521,216,141,26,83
2024-12-08,CT Scanners,False,True,2026-04-17 08:55:29,1123,165,225,39,114
2024-04-02,Defibrillators,False,False,2026-04-17 08:55:29,1069,171,150,19,55
2024-06-20,Defibrillators,False,False,2026-04-17 08:55:29,1139,165,71,10,28
2024-05-24,IV Stands,False,False,2026-04-17 08:55:29,687,101,114,20,57
2024-08-05,Ventilators,False,False,2026-04-17 08:55:29,970,140,55,9,29
2024-03-22,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1010,148,186,36,104
2024-09-01,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,946,119,63,11,31
2024-02-11,Defibrillators,False,True,2026-04-17 08:55:29,974,150,172,28,83
2024-10-26,Crash Carts,False,True,2026-04-17 08:55:29,1264,159,141,22,64
2024-11-04,Crash Carts,False,False,2026-04-17 08:55:29,1266,166,183,23,66
2024-12-09,Ventilators,False,False,2026-04-17 08:55:29,623,81,29,5,10
2024-10-17,IV Stands,False,False,2026-04-17 08:55:29,1342,216,282,41,125
2024-12-22,Ventilators,False,True,2026-04-17 08:55:29,1214,175,123,18,51
2024-06-01,X-ray Machines,False,True,2026-04-17 08:55:29,859,134,78,14,39
2024-09-11,CT Scanners,False,False,2026-04-17 08:55:29,1415,177,91,15,47
2024-11-20,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,792,103,169,23,65
2024-12-25,CT Scanners,False,False,2026-04-17 08:55:29,1372,190,264,35,99
2024-07-31,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,609,94,100,16,46
2024-10-10,Ventilators,False,False,2026-04-17 08:55:29,1169,150,90,13,43
2024-07-31,Ventilators,False,False,2026-04-17 08:55:29,1019,159,138,25,79
2024-06-11,Crash Carts,False,False,2026-04-17 08:55:29,850,138,164,32,98
2024-09-01,IV Stands,False,True,2026-04-17 08:55:29,686,86,109,16,42
2024-01-17,Crash Carts,False,False,2026-04-17 08:55:29,611,87,62,10,24
2024-07-20,Stretchers,False,True,2026-04-17 08:55:29,1069,138,51,9,24
2024-04-27,X-ray Machines,False,True,2026-04-17 08:55:29,902,130,123,24,75
2024-11-19,Defibrillators,False,False,2026-04-17 08:55:29,1291,200,85,16,51
2024-04-01,X-ray Machines,False,False,2026-04-17 08:55:29,860,127,33,6,24
2024-07-05,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1074,151,146,19,55
2024-08-04,Surgical Instrument Sets,True,True,2026-04-17 08:55:29,774,120,188,27,83
2024-06-26,Stretchers,False,False,2026-04-17 08:55:29,919,123,66,9,30
2024-08-09,Ventilators,False,False,2026-04-17 08:55:29,606,90,53,7,17
2024-08-27,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,863,114,133,18,52
2024-01-30,Defibrillators,False,False,2026-04-17 08:55:29,947,126,170,22,66
2024-05-23,Ventilators,False,False,2026-04-17 08:55:29,814,126,106,21,65
2024-05-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1104,173,51,10,31
2024-06-12,Crash Carts,False,False,2026-04-17 08:55:29,743,115,111,18,55
2024-10-23,CT Scanners,False,False,2026-04-17 08:55:29,746,96,69,13,40
2024-04-26,X-ray Machines,False,False,2026-04-17 08:55:29,896,116,101,20,61
2024-10-11,Defibrillators,False,False,2026-04-17 08:55:29,1525,193,106,17,45
2024-12-14,Crash Carts,False,True,2026-04-17 08:55:29,501,83,26,5,15
2024-09-14,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1487,209,81,15,45
2024-12-17,Defibrillators,False,False,2026-04-17 08:55:29,1174,174,178,25,69
2024-06-01,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,897,144,256,34,105
2024-09-15,Defibrillators,False,True,2026-04-17 08:55:29,1485,209,163,30,92
2024-05-02,CT Scanners,False,False,2026-04-17 08:55:29,1480,215,260,45,133
2024-05-07,Crash Carts,False,False,2026-04-17 08:55:29,1266,180,175,26,78
2024-04-28,CT Scanners,False,True,2026-04-17 08:55:29,956,150,213,32,96
2024-08-08,CT Scanners,False,False,2026-04-17 08:55:29,1050,148,112,21,58
2024-09-29,Crash Carts,False,True,2026-04-17 08:55:29,922,135,240,32,94
2024-01-11,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,907,119,152,26,80
2024-09-03,X-ray Machines,False,False,2026-04-17 08:55:29,618,85,38,6,17
2024-06-13,Defibrillators,False,False,2026-04-17 08:55:29,1180,175,53,8,21
2024-07-26,Wheelchairs,False,False,2026-04-17 08:55:29,1055,137,252,32,91
2024-09-23,X-ray Machines,False,False,2026-04-17 08:55:29,1234,205,69,10,27
2024-10-24,CT Scanners,False,False,2026-04-17 08:55:29,1000,154,191,25,78
2024-07-19,IV Stands,False,False,2026-04-17 08:55:29,1130,153,129,18,50
2024-05-02,Crash Carts,False,False,2026-04-17 08:55:29,1272,173,235,31,90
2024-04-11,Ventilators,False,False,2026-04-17 08:55:29,872,131,145,22,69
2024-01-08,IV Stands,False,False,2026-04-17 08:55:29,657,85,101,13,41
2024-09-27,Defibrillators,False,False,2026-04-17 08:55:29,1392,193,201,26,83
2024-01-13,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,1658,220,83,14,44
2024-07-22,IV Stands,False,False,2026-04-17 08:55:29,1165,193,293,41,117
2024-01-27,IV Stands,False,True,2026-04-17 08:55:29,936,136,66,10,32
2024-05-12,Wheelchairs,False,True,2026-04-17 08:55:29,1390,196,187,30,90
2024-08-26,X-ray Machines,False,False,2026-04-17 08:55:29,656,106,60,9,29
2024-03-18,CT Scanners,False,False,2026-04-17 08:55:29,1105,181,61,12,39
2024-05-20,IV Stands,True,False,2026-04-17 08:55:29,881,137,153,22,66
2024-02-20,X-ray Machines,False,False,2026-04-17 08:55:29,1206,172,297,40,122
2024-01-23,Defibrillators,False,False,2026-04-17 08:55:29,964,133,227,29,88
2024-05-18,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1677,211,193,27,79
2024-10-08,Ventilators,False,False,2026-04-17 08:55:29,939,153,117,16,49
2024-10-22,Surgical Instrument Sets,True,False,2026-04-17 08:55:29,803,104,65,9,27
2024-11-18,X-ray Machines,False,False,2026-04-17 08:55:29,1162,176,46,9,23
2024-01-02,X-ray Machines,False,False,2026-04-17 08:55:29,1414,220,305,39,119
2024-01-23,Wheelchairs,False,False,2026-04-17 08:55:29,612,101,120,22,61
2024-02-28,X-ray Machines,True,False,2026-04-17 08:55:29,825,107,69,12,41
2024-07-26,CT Scanners,False,False,2026-04-17 08:55:29,1056,172,198,25,75
2024-08-26,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1153,154,219,31,96
2024-04-06,X-ray Machines,False,True,2026-04-17 08:55:29,932,155,106,16,48
2024-05-16,Crash Carts,False,False,2026-04-17 08:55:29,1379,180,148,20,63
2024-09-30,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,978,132,233,31,90
2024-10-29,Defibrillators,False,False,2026-04-17 08:55:29,739,100,109,16,49
2024-04-30,Defibrillators,False,False,2026-04-17 08:55:29,1302,187,241,41,120
2024-08-14,Wheelchairs,False,False,2026-04-17 08:55:29,938,120,183,23,68
2024-07-21,Crash Carts,False,True,2026-04-17 08:55:29,1384,212,155,28,87
2024-11-23,CT Scanners,False,True,2026-04-17 08:55:29,1631,207,146,24,72
2024-06-04,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,710,94,121,21,58
2024-04-13,Crash Carts,False,True,2026-04-17 08:55:29,1151,183,109,18,60
2024-07-18,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,596,83,84,13,41
2024-11-15,X-ray Machines,False,False,2026-04-17 08:55:29,680,102,100,14,44
2024-07-25,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1058,135,166,27,80
2024-09-08,Stretchers,False,True,2026-04-17 08:55:29,1386,179,64,11,40
2024-01-08,Crash Carts,False,False,2026-04-17 08:55:29,1703,217,159,22,60
2024-02-25,Crash Carts,False,True,2026-04-17 08:55:29,940,150,171,31,98
2024-11-05,X-ray Machines,False,False,2026-04-17 08:55:29,868,138,185,29,82
2024-10-11,X-ray Machines,False,False,2026-04-17 08:55:29,964,138,77,11,25
2024-04-15,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,915,135,37,7,23
2024-01-16,Wheelchairs,False,False,2026-04-17 08:55:29,1420,184,79,15,40
2024-07-10,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,993,132,191,31,92
2024-04-24,Crash Carts,False,False,2026-04-17 08:55:29,849,114,93,13,38
2024-08-16,IV Stands,False,False,2026-04-17 08:55:29,1472,215,80,13,36
2024-04-23,IV Stands,True,False,2026-04-17 08:55:29,970,137,146,26,84
2024-01-13,IV Stands,False,True,2026-04-17 08:55:29,1224,181,185,25,74
2024-04-22,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,710,96,132,17,51
2024-01-12,Defibrillators,False,False,2026-04-17 08:55:29,676,107,67,9,21
2024-08-23,Wheelchairs,False,False,2026-04-17 08:55:29,625,104,85,11,33
2024-03-10,CT Scanners,False,True,2026-04-17 08:55:29,1559,209,55,10,35
2024-06-30,CT Scanners,True,True,2026-04-17 08:55:29,599,81,102,15,44
2024-12-13,CT Scanners,False,False,2026-04-17 08:55:29,1530,198,161,26,78
2024-05-31,X-ray Machines,False,False,2026-04-17 08:55:29,859,120,78,11,29
2024-12-17,Defibrillators,False,False,2026-04-17 08:55:29,1050,164,91,13,43
2024-07-03,IV Stands,False,False,2026-04-17 08:55:29,1722,217,81,12,33
2024-03-10,Ventilators,False,True,2026-04-17 08:55:29,900,130,122,17,47
2024-02-20,Crash Carts,True,False,2026-04-17 08:55:29,1078,151,193,29,87
2024-12-12,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1522,196,156,26,78
2024-11-17,Crash Carts,False,True,2026-04-17 08:55:29,1491,209,206,28,84
2024-12-27,Wheelchairs,False,False,2026-04-17 08:55:29,900,135,223,29,86
2024-07-09,Stretchers,False,False,2026-04-17 08:55:29,1483,198,178,28,87
2024-11-27,Wheelchairs,False,False,2026-04-17 08:55:29,1103,144,132,26,75
2024-04-21,Ventilators,False,True,2026-04-17 08:55:29,1344,186,327,45,132
2024-07-03,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,852,119,183,23,70
2024-07-03,X-ray Machines,False,False,2026-04-17 08:55:29,1244,188,205,30,89
2024-09-07,Wheelchairs,False,True,2026-04-17 08:55:29,1425,183,54,10,24
2024-04-12,X-ray Machines,False,False,2026-04-17 08:55:29,681,91,36,6,14
2024-05-06,X-ray Machines,False,False,2026-04-17 08:55:29,1298,165,89,12,34
2024-08-10,Wheelchairs,False,True,2026-04-17 08:55:29,1108,179,287,42,127
2024-04-08,Ventilators,False,False,2026-04-17 08:55:29,1494,215,241,31,90
2024-06-01,IV Stands,False,True,2026-04-17 08:55:29,1511,208,180,25,71
2024-06-15,CT Scanners,False,True,2026-04-17 08:55:29,917,134,189,33,97
2024-07-19,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,532,84,100,17,48
2024-06-29,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1236,181,267,38,114
2024-09-16,CT Scanners,False,False,2026-04-17 08:55:29,937,122,48,9,24
2024-11-19,Stretchers,False,False,2026-04-17 08:55:29,1197,176,325,43,129
2024-05-01,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1125,149,230,30,92
2024-05-26,Crash Carts,False,True,2026-04-17 08:55:29,895,123,43,8,28
2024-02-03,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,1061,144,93,14,40
2024-01-24,Crash Carts,False,False,2026-04-17 08:55:29,1104,170,273,39,119
2024-02-16,IV Stands,False,False,2026-04-17 08:55:29,633,85,103,14,41
2024-12-15,Crash Carts,False,True,2026-04-17 08:55:29,1272,172,198,35,107
2024-07-10,Wheelchairs,False,False,2026-04-17 08:55:29,618,98,87,16,46
2024-07-03,Ventilators,False,False,2026-04-17 08:55:29,1186,177,335,42,128
2024-03-19,CT Scanners,False,False,2026-04-17 08:55:29,1038,160,66,13,39
2024-03-11,Surgical Instrument Sets,True,False,2026-04-17 08:55:29,1132,151,95,18,50
2024-06-26,CT Scanners,True,False,2026-04-17 08:55:29,669,107,147,20,62
2024-01-31,X-ray Machines,False,False,2026-04-17 08:55:29,708,118,54,8,19
2024-11-04,Wheelchairs,False,False,2026-04-17 08:55:29,949,154,122,17,53
2024-04-12,X-ray Machines,False,False,2026-04-17 08:55:29,1238,186,69,9,24
2024-07-25,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1163,146,161,28,82
2024-03-11,X-ray Machines,False,False,2026-04-17 08:55:29,601,84,38,6,16
2024-03-17,Stretchers,False,True,2026-04-17 08:55:29,1120,161,115,16,49
2024-04-02,Defibrillators,False,False,2026-04-17 08:55:29,1549,198,214,31,93
2024-11-12,CT Scanners,False,False,2026-04-17 08:55:29,1030,160,169,26,72
2024-03-24,Electrosurgical Units (Cautery),False,True,2026-04-17 08:55:29,621,82,63,9,23
2024-02-22,Crash Carts,False,False,2026-04-17 08:55:29,1022,156,233,38,112
2024-02-14,Crash Carts,False,False,2026-04-17 08:55:29,1590,212,152,20,56
2024-04-26,CT Scanners,True,False,2026-04-17 08:55:29,678,86,101,15,47
2024-06-11,Defibrillators,False,False,2026-04-17 08:55:29,1362,175,91,12,39
2024-03-13,Wheelchairs,False,False,2026-04-17 08:55:29,1019,151,198,25,74
2024-09-11,Ventilators,False,False,2026-04-17 08:55:29,1154,153,43,7,22
2024-11-04,CT Scanners,False,False,2026-04-17 08:55:29,1253,197,217,42,127
2024-12-23,Electrosurgical Units (Cautery),False,False,2026-04-17 08:55:29,1214,180,202,30,87
2024-11-19,Ventilators,False,False,2026-04-17 08:55:29,493,82,117,17,48
2024-07-15,Stretchers,False,False,2026-04-17 08:55:29,642,87,95,18,53
2024-10-12,X-ray Machines,False,True,2026-04-17 08:55:29,769,114,61,11,33
2024-03-15,Wheelchairs,False,False,2026-04-17 08:55:29,653,99,130,20,60
2024-10-22,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,671,95,57,9,21
2024-01-28,IV Stands,False,True,2026-04-17 08:55:29,611,101,122,20,59
2024-08-03,Crash Carts,False,True,2026-04-17 08:55:29,1672,213,279,46,137
2024-08-18,IV Stands,False,True,2026-04-17 08:55:29,719,101,78,14,35
2024-10-12,CT Scanners,False,True,2026-04-17 08:55:29,1108,151,101,13,44
2024-08-01,Wheelchairs,True,False,2026-04-17 08:55:29,1519,212,263,50,154
2024-02-28,Ventilators,False,False,2026-04-17 08:55:29,1183,169,188,29,85
2024-09-13,CT Scanners,False,False,2026-04-17 08:55:29,1230,159,249,38,119
2024-12-30,Surgical Instrument Sets,False,False,2026-04-17 08:55:29,1021,151,173,23,71
2024-01-15,IV Stands,False,False,2026-04-17 08:55:29,1156,163,196,28,85
2024-11-08,Stretchers,False,False,2026-04-17 08:55:29,877,115,130,18,46
2024-05-25,Ventilators,False,True,2026-04-17 08:55:29,1128,164,174,26,79
2024-01-01,Crash Carts,False,False,2026-04-17 08:55:29,1277,179,68,9,28
2024-08-25,Wheelchairs,False,True,2026-04-17 08:55:29,1196,171,62,11,23
2024-07-22,CT Scanners,False,False,2026-04-17 08:55:29,872,126,134,26,75
2024-02-09,Crash Carts,False,False,2026-04-17 08:55:29,1221,153,110,18,57
2024-04-23,Wheelchairs,False,False,2026-04-17 08:55:29,1529,208,202,37,113
2024-06-18,Stretchers,False,False,2026-04-17 08:55:29,613,91,105,21,61
2024-11-19,IV Stands,False,False,2026-04-17 08:55:29,1258,168,96,14,45
2024-12-22,Defibrillators,False,True,2026-04-17 08:55:29,1302,165,265,40,121
2024-10-02,Stretchers,False,False,2026-04-17 08:55:29,1235,202,228,39,120
2024-09-18,Crash Carts,False,False,2026-04-17 08:55:29,1247,200,71,14,39
2024-09-05,Ventilators,False,False,2026-04-17 08:55:29,795,105,119,17,48
2024-06-10,IV Stands,False,False,2026-04-17 08:55:29,1412,186,170,22,65
2024-12-08,Ventilators,False,True,2026-04-17 08:55:29,745,106,141,24,74
2024-04-27,Stretchers,False,True,2026-04-17 08:55:29,671,87,86,13,40
2024-07-04,Defibrillators,False,False,2026-04-17 08:55:29,784,117,139,26,79
2024-04-04,X-ray Machines,False,False,2026-04-17 08:55:29,969,150,196,29,88
2024-11-19,Ventilators,False,False,2026-04-17 08:55:29,641,92,111,20,60
2024-01-17,IV Stands,False,False,2026-04-17 08:55:29,897,136,208,33,90
2024-12-15,Surgical Instrument Sets,False,True,2026-04-17 08:55:29,741,109,59,8,30
